teamId, playerId, firstName, lastName, displayName, shortName
328,5113534, Javon, Javon, Javon Jackson, J. Jackson
328,4898118, Isaac, Isaac, Isaac Johnson, I. Johnson
328,4431751, Rylan, Rylan, Rylan Jones, R. Jones
328,4601026, Ian, Ian, Ian Martinez, I. Martinez
328,4897502, Chase, Chase, Chase McKey, C. McKey
328,4592865, Goran, Goran, Goran Miladinovic, G. Miladinovic
328,5176562, Pete, Pete, Pete Moe II, P. Moe II
328,5176560, Ryan, Ryan, Ryan Nutter, R. Nutter
328,4702227, Connor, Connor, Connor Odom, C. Odom
328,4897921, Great, Great, Great Osobor, G. Osobor
328,5107874, Garrison, Garrison, Garrison Phelps, G. Phelps
328,4897545, Cade, Cade, Cade Potter, C. Potter
328,5176561, Kycen, Kycen, Kycen Pruett, K. Pruett
328,5176274, Kalifa, Kalifa, Kalifa Sakho, K. Sakho
328,4592862, Marko, Marko, Marko Sarenac, M. Sarenac
328,4701992, Max, Max, Max Shulga, M. Shulga
328,5176271, Jaxon, Jaxon, Jaxon Smith, J. Smith
328,5176273, Karson, Karson, Karson Templin, K. Templin
328,4897506, Creighton, Creighton, Creighton Thieneman, C. Thieneman
328,4897224, Josh, Josh, Josh Uduje, J. Uduje
328,4593380, Kevon, Kevon, Kevon Voyles, K. Voyles
328,4701993, Szymon, Szymon, Szymon Zapala, S. Zapala
2628,4432851, Avery, Avery, Avery Anderson III, A. Anderson III
2628,4432282, JaKobe, JaKobe, JaKobe Coles, J. Coles
2628,4593722, Xavier, Xavier, Xavier Cork, X. Cork
2628,4897754, Cole, Cole, Cole Despie, C. Despie
2628,4897753, Souleymane, Souleymane, Souleymane Doumbia, S. Doumbia
2628,4897751, Darius, Darius, Darius Ford, D. Ford
2628,5106278, Zach, Zach, Zach Gonsoulin, Z. Gonsoulin
2628,5106275, PJ, PJ, PJ Haggerty, P. Haggerty
2628,4433191, Eddie, Eddie, Eddie Lampkin Jr., E. Lampkin Jr.
2628,4683944, Tyler, Tyler, Tyler Lundblade, T. Lundblade
2628,4895786, Isaiah, Isaiah, Isaiah Manning, I. Manning
2628,4433052, Essam, Essam, Essam Mostafa, E. Mostafa
2628,4278533, Chuck, Chuck, Chuck O'Bannon Jr., C. O'Bannon Jr.
2628,4432185, Micah, Micah, Micah Peavy, M. Peavy
2628,5101654, Jace, Jace, Jace Posey, J. Posey
2628,5106277, Trey, Trey, Trey Stuart, T. Stuart
2628,4897296, Trevian, Trevian, Trevian Tennyson, T. Tennyson
2628,5106261, Ernest, Ernest, Ernest Udeh Jr., E. Udeh Jr.
2628,4433163, Rondel, Rondel, Rondel Walker, R. Walker
